audit_id,table_name,row_pk,column_name,issue_type,old_value,new_value,action,reason,created_at
2737,clean.app_snapshot_clean,5396,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2738,clean.app_snapshot_clean,5398,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2739,clean.app_snapshot_clean,5407,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2740,clean.app_snapshot_clean,5410,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2741,clean.app_snapshot_clean,5411,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2742,clean.app_snapshot_clean,5414,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2743,clean.app_snapshot_clean,5429,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2744,clean.app_snapshot_clean,5439,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2745,clean.app_snapshot_clean,5440,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2746,clean.app_snapshot_clean,5451,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2747,clean.app_snapshot_clean,5455,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2748,clean.app_snapshot_clean,5509,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2749,clean.app_snapshot_clean,5510,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2750,clean.app_snapshot_clean,5520,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2751,clean.app_snapshot_clean,5522,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2752,clean.app_snapshot_clean,5527,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2753,clean.app_snapshot_clean,5531,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2754,clean.app_snapshot_clean,5533,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2755,clean.app_snapshot_clean,5534,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2756,clean.app_snapshot_clean,5542,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2757,clean.app_snapshot_clean,5547,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2758,clean.app_snapshot_clean,5552,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2759,clean.app_snapshot_clean,5560,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2760,clean.app_snapshot_clean,5563,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2761,clean.app_snapshot_clean,5569,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2762,clean.app_snapshot_clean,5579,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2763,clean.app_snapshot_clean,5585,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2764,clean.app_snapshot_clean,5591,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2765,clean.app_snapshot_clean,5596,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2766,clean.app_snapshot_clean,5603,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2767,clean.app_snapshot_clean,5606,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2768,clean.app_snapshot_clean,5607,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2769,clean.app_snapshot_clean,5609,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2770,clean.app_snapshot_clean,5615,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2771,clean.app_snapshot_clean,5616,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2772,clean.app_snapshot_clean,5617,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2773,clean.app_snapshot_clean,5618,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2774,clean.app_snapshot_clean,5621,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2775,clean.app_snapshot_clean,5624,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2776,clean.app_snapshot_clean,5626,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2777,clean.app_snapshot_clean,5627,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2778,clean.app_snapshot_clean,5628,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2779,clean.app_snapshot_clean,5635,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2780,clean.app_snapshot_clean,5638,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2781,clean.app_snapshot_clean,5666,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2782,clean.app_snapshot_clean,5679,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
